Time,Commitment,Opinion,Neighbors
0,2,2,9
5,2,2;2;2;2;2,9;9;9;9;9
10,2,2;2;2;2;2,9;9;9;9;9
15,2,2;2;2;2;2,9;9;9;9;9
20,2,2;2;2;2;2,9;9;9;9;9
25,2,2;2;2;2;2,9;9;10;10;10
30,2,2;2;2;2;2,10;10;10;10;10
35,1,2;0;1;1;1,10;10;9;9;9
40,2,1;2;2;2;2,9;9;9;9;9
45,1,2;0;1;1;1,9;9;9;9;9
50,2,1;2;2;2;2,9;9;9;9;9
55,1,2;0;1;1;1,9;9;9;9;9
60,2,1;2;2;2;2,9;9;9;9;9
65,2,2;2;2;2;2,9;9;9;9;10
70,2,2;2;2;2;2,10;10;10;10;10
75,1,2;0;1;1;1,10;10;10;10;10
80,1,1;1;1;1;1,10;10;10;10;10
85,1,1;1;1;1;1,10;10;10;10;10
90,1,1;1;1;1;1,10;10;10;10;10
95,2,1;0;2;2;2,10;10;10;10;10
100,2,2;2;2;2;2,10;10;10;10;10
105,1,2;1;1;1;1,10;10;10;10;10
110,2,1;2;2;2;2,10;10;10;10;10
115,1,2;1;1;1;1,10;10;10;10;10
120,2,1;2;2;2;2,10;10;10;10;10
125,1,2;1;1;1;1,10;10;10;10;10
130,2,1;2;2;2;2,10;10;10;10;10
135,1,2;1;1;1;1,10;10;10;10;10
140,2,1;2;2;2;2,10;10;10;10;10
145,1,2;1;1;1;1,10;10;10;10;10
150,1,1;1;1;1;1,10;10;10;10;10
155,1,1;1;1;1;1,9;9;9;9;9
160,1,1;1;1;1;1,9;9;9;9;9
165,1,1;1;1;1;1,9;9;9;9;9
170,1,1;1;1;1;1,9;10;10;10;10
175,2,1;0;0;2;2,10;10;10;10;10
180,1,2;1;1;1;1,10;10;10;10;10
185,1,1;1;1;1;1,10;10;10;10;10
190,1,1;1;1;1;1,10;10;10;10;10
195,1,1;1;1;1;1,10;10;10;10;10
200,1,1;1;1;1;1,10;10;10;10;10
205,1,1;1;1;1;1,10;10;10;10;10
210,1,1;1;1;1;1,10;10;10;10;10
215,1,1;1;1;1;1,10;10;10;10;10
220,1,1;1;1;1;1,10;10;10;10;10
225,1,1;1;1;1;1,10;10;10;10;10
230,1,1;1;1;1;1,10;10;10;10;10
235,1,1;1;1;1;1,10;10;10;10;10
240,1,1;1;1;1;1,10;10;10;10;10
245,1,1;1;1;1;1,10;10;10;10;10
250,1,1;1;1;1;1,10;10;10;10;10
255,1,1;1;1;1;1,10;10;10;10;10
260,2,1;0;0;0;2,10;10;10;10;10
265,1,2;1;1;1;1,10;10;10;10;10
270,1,1;1;1;1;1,10;10;10;10;10
275,1,1;1;1;1;1,10;10;10;10;10
280,1,1;1;1;1;1,10;10;10;10;10
285,1,1;1;1;1;1,10;10;10;10;10
290,1,1;1;1;1;1,10;10;10;10;10
295,1,1;1;1;1;1,10;10;10;10;10
